1000	5.3652700444e-05
2000	1.2544512720e-04
3000	2.1026749164e-04
4000	2.8512578865e-04
5000	3.6764874676e-04
6000	4.5885833970e-04
7000	5.5262281967e-04
8000	7.1562483936e-04
9000	7.3989630619e-04
10000	8.4771268303e-04
11000	9.5425161271e-04
12000	1.0342196911e-03
13000	1.1435690030e-03
14000	1.3073374867e-03
15000	1.4616528788e-03
16000	1.8515291813e-03
17000	1.6014053908e-03
18000	1.6913375439e-03
19000	1.7759044131e-03
20000	1.9161679083e-03
21000	2.2199443920e-03
22000	2.4432418286e-03
23000	2.5357288687e-03
24000	2.5722638020e-03
25000	2.7158486555e-03
26000	3.0939724456e-03
27000	3.2316810466e-03
28000	3.4961122219e-03
29000	3.5722479588e-03
30000	3.7462360051e-03
31000	3.9074496017e-03
32000	4.3670744126e-03
33000	4.0035134880e-03
34000	4.1652380532e-03
35000	4.1542520266e-03
36000	4.4761682366e-03
37000	4.8310425336e-03
38000	4.9056453427e-03
39000	4.3305394720e-03
40000	5.5418130869e-03
41000	5.6388989251e-03
42000	5.8450785946e-03
43000	6.0119129485e-03
44000	6.2183480986e-03
45000	4.7973179826e-03
46000	6.3908032098e-03
47000	5.7842722017e-03
48000	5.1606234119e-03
49000	5.4056374138e-03
50000	6.6396495458e-03
51000	7.0903322412e-03
52000	7.2300847532e-03
53000	7.3596177099e-03
54000	6.4373022251e-03
55000	7.7093822256e-03
56000	6.9942683549e-03
57000	6.3772622962e-03
58000	7.0839450200e-03
59000	6.5504838713e-03
60000	6.7175737058e-03
61000	8.6301647752e-03
62000	7.3113302788e-03
63000	7.5111227125e-03
64000	7.3629390681e-03
65000	8.1059012300e-03
66000	7.3974300904e-03
67000	7.4710109329e-03
68000	9.9753146496e-03
69000	7.8596097883e-03
70000	8.4127435912e-03
71000	8.0233782646e-03
72000	8.1833144213e-03
73000	8.3210230223e-03
74000	9.0371588449e-03
75000	9.0537656288e-03
76000	9.3649512928e-03
77000	1.0316137050e-02
78000	1.1112751919e-02
79000	1.0326612100e-02
80000	9.3565201532e-03
81000	9.2711868128e-03
82000	9.8278974619e-03
83000	1.0353693935e-02
84000	1.8002780744e-02
85000	1.1336049356e-02
86000	1.0954093217e-02
87000	1.0397382561e-02
88000	1.0605350653e-02
89000	1.0820472438e-02
90000	1.0953837722e-02
91000	1.1068296822e-02
92000	1.0763753875e-02
93000	1.0819194998e-02
94000	1.1040193029e-02
95000	1.1891227063e-02
96000	1.1517446575e-02
97000	1.1816879749e-02
98000	1.1841151209e-02
99000	1.1753262974e-02
100000	1.2249933694e-02
101000	1.2617837943e-02
102000	1.2457646299e-02
103000	1.2982676308e-02
104000	1.7023746681e-02
105000	1.2491115362e-02
106000	1.4057518762e-02
107000	1.3223602487e-02
108000	1.2866939767e-02
109000	1.3408576560e-02
110000	1.3594317104e-02
111000	1.3810205353e-02
112000	1.3836009755e-02
113000	1.3659211327e-02
114000	1.3960943899e-02
115000	1.4089710385e-02
116000	1.4646932010e-02
117000	1.4982389141e-02
118000	1.4399107626e-02
119000	1.4671969941e-02
120000	1.4712337208e-02
121000	1.5866892252e-02
122000	1.4997462997e-02
123000	1.5253974001e-02
124000	1.5313502954e-02
125000	1.5258572806e-02
126000	1.5476504974e-02
127000	1.6107051953e-02
128000	1.6165047971e-02
129000	1.5853095843e-02
130000	1.5770317383e-02
131000	1.6568976171e-02
132000	1.6891147869e-02
133000	1.6960385401e-02
134000	1.6539850418e-02
135000	1.7134628935e-02
136000	1.6866365426e-02
137000	1.7809375531e-02
138000	1.7870181924e-02
139000	1.7567938368e-02
140000	1.8205128079e-02
141000	1.7475962311e-02
142000	1.8123371578e-02
143000	1.8056944420e-02
144000	1.8056177949e-02
145000	1.8034716879e-02
146000	1.8471347670e-02
147000	1.8426892573e-02
148000	1.8694900595e-02
149000	1.8734756879e-02
150000	1.9597287930e-02
151000	1.9237303852e-02
152000	2.0080162241e-02
153000	1.9033168101e-02
154000	1.9078645157e-02
155000	1.9164744961e-02
156000	1.9910006537e-02
157000	2.0166773036e-02
158000	1.9727076375e-02
159000	2.0184912755e-02
160000	2.0067898768e-02
161000	2.1086533634e-02
162000	2.0757974708e-02
163000	2.0586286060e-02
164000	2.1563276205e-02
165000	2.1316984756e-02
166000	2.1479475799e-02
167000	2.1642477819e-02
168000	2.2005016785e-02
169000	2.1501192365e-02
170000	2.1680801168e-02
171000	2.2371643579e-02
172000	2.2190501841e-02
173000	2.2103891053e-02
174000	2.2847108710e-02
175000	2.2453400074e-02
176000	2.4308250613e-02
177000	2.3403052895e-02
178000	2.2868825276e-02
179000	2.3491452099e-02
