800	0.0000000000e+00
811	2.5548797566e-07
822	0.0000000000e+00
833	0.0000000000e+00
844	2.5548797566e-07
855	0.0000000000e+00
866	2.5548797566e-07
877	0.0000000000e+00
888	2.5548797566e-07
899	0.0000000000e+00
910	2.5548797566e-07
921	0.0000000000e+00
932	0.0000000000e+00
943	0.0000000000e+00
954	2.5548797566e-07
965	0.0000000000e+00
976	0.0000000000e+00
987	0.0000000000e+00
998	0.0000000000e+00
1009	0.0000000000e+00
1020	0.0000000000e+00
1031	2.5548797566e-07
1042	2.5548797566e-07
1053	0.0000000000e+00
1064	0.0000000000e+00
1075	2.5548797566e-07
1086	0.0000000000e+00
1097	0.0000000000e+00
1108	2.5548797566e-07
1119	0.0000000000e+00
1130	0.0000000000e+00
1141	2.5548797566e-07
1152	0.0000000000e+00
1163	0.0000000000e+00
1174	2.5548797566e-07
1185	0.0000000000e+00
1196	0.0000000000e+00
1207	0.0000000000e+00
1218	0.0000000000e+00
1229	2.5548797566e-07
1240	0.0000000000e+00
1251	0.0000000000e+00
1262	0.0000000000e+00
1273	0.0000000000e+00
1284	0.0000000000e+00
1295	0.0000000000e+00
1306	2.5548797566e-07
1317	0.0000000000e+00
1328	2.5548797566e-07
1339	0.0000000000e+00
1350	0.0000000000e+00
1361	2.5548797566e-07
1372	0.0000000000e+00
1383	2.5548797566e-07
1394	2.5548797566e-07
1405	0.0000000000e+00
1416	0.0000000000e+00
1427	0.0000000000e+00
1438	0.0000000000e+00
1449	0.0000000000e+00
1460	0.0000000000e+00
1471	0.0000000000e+00
1482	0.0000000000e+00
1493	0.0000000000e+00
1504	2.5548797566e-07
1515	0.0000000000e+00
1526	0.0000000000e+00
1537	0.0000000000e+00
1548	0.0000000000e+00
1559	0.0000000000e+00
1570	0.0000000000e+00
1581	0.0000000000e+00
1592	2.5548797566e-07
1603	0.0000000000e+00
1614	0.0000000000e+00
1625	0.0000000000e+00
1636	0.0000000000e+00
1647	0.0000000000e+00
1658	0.0000000000e+00
1669	2.5548797566e-07
1680	0.0000000000e+00
1691	0.0000000000e+00
1702	0.0000000000e+00
1713	0.0000000000e+00
1724	0.0000000000e+00
1735	0.0000000000e+00
1746	0.0000000000e+00
1757	0.0000000000e+00
1768	0.0000000000e+00
1779	0.0000000000e+00
1790	0.0000000000e+00
800	2.6165553842e-01
811	2.3031163021e-01
822	2.5067359689e-01
833	2.4875947290e-01
844	2.7504112096e-01
855	2.1767641903e-01
866	2.4994494211e-01
877	2.2926284765e-01
888	2.5249114603e-01
899	2.5518502262e-01
910	2.6699117183e-01
921	2.5850178152e-01
932	2.5748365765e-01
943	3.5467808123e-01
954	2.8211663484e-01
965	3.3164957530e-01
976	3.5457716306e-01
987	3.4535758504e-01
998	3.2669155471e-01
1009	3.7016301735e-01
1020	3.6397864929e-01
1031	4.0825004816e-01
1042	3.8632780983e-01
1053	4.0453983611e-01
1064	4.3213750829e-01
1075	4.4051192853e-01
1086	4.2809107265e-01
1097	4.7598045202e-01
1108	5.0279811613e-01
1119	5.3277234751e-01
1130	5.4140813303e-01
1141	5.6529712611e-01
1152	6.9598463182e-01
1163	5.8120898443e-01
1174	5.8965570806e-01
1185	7.0080111148e-01
1196	6.3323294317e-01
1207	6.2925395663e-01
1218	6.3279529042e-01
1229	6.4671561155e-01
1240	6.5705602006e-01
1251	8.2366528686e-01
1262	6.9135925798e-01
1273	7.6969526798e-01
1284	7.6405304771e-01
1295	9.2356355111e-01
1306	9.4265011643e-01
1317	7.8567125406e-01
1328	9.4806418498e-01
1339	9.3279181577e-01
1350	1.0810605453e+00
1361	1.0243355879e+00
1372	1.0083838733e+00
1383	1.6214835125e+00
1394	1.1266801599e+00
1405	1.5988080925e+00
1416	1.1063263689e+00
1427	1.5457292194e+00
1438	1.3440405390e+00
1449	1.4234879264e+00
1460	1.5617925827e+00
1471	1.5975932420e+00
1482	1.6244563832e+00
1493	1.6421168086e+00
1504	2.0312498882e+00
1515	1.8665723742e+00
1526	1.7863025675e+00
1537	2.0562017158e+00
1548	2.3104296764e+00
1559	2.0898021033e+00
1570	2.4339555684e+00
1581	2.7113446338e+00
1592	2.7328731635e+00
1603	2.6288451741e+00
1614	2.7262608513e+00
1625	3.0307504071e+00
1636	3.0768017982e+00
1647	3.1283638328e+00
1658	3.4282154958e+00
1669	3.5442203011e+00
1680	3.7885764201e+00
1691	4.2492436247e+00
1702	3.8277643532e+00
1713	4.5684695337e+00
1724	5.3037340747e+00
1735	5.2795418161e+00
1746	5.2611816062e+00
1757	5.5936640758e+00
1768	5.8366533284e+00
1779	4.9842570199e+00
1790	5.1670479415e+00
